origin,temp,dewpoint,humidity,precip,pressure,wind_speed,wind_dir,visib,time_hour
LGA,18.71,18.02,95.62,0,100.84,5.31,20.49,10,2017-09-19T04:00:00Z
LGA,18.5,17.82,95.69,0.01,100.83,5.57,15.54,10,2017-09-19T05:00:00Z
LGA,19.05,17.72,91.88,0.01,100.82,5.57,13.39,10,2017-09-19T06:00:00Z
LGA,20.69,17.84,83.62,0.07,100.8,6.94,28.01,10,2017-09-19T07:00:00Z
LGA,22.1,17.88,76.88,0.23,100.76,7.45,32.27,10,2017-09-19T08:00:00Z
LGA,23.1,17.66,71.38,0.46,100.71,7.6,32.92,10,2017-09-19T09:00:00Z
LGA,23.84,17.39,67.12,0.6,100.67,7.9,37.04,10,2017-09-19T10:00:00Z
LGA,24.19,17.22,65.06,0.57,100.62,8.18,40.51,10,2017-09-19T11:00:00Z
LGA,23.98,17.3,66.31,0.28,100.55,8.16,38.9,10,2017-09-19T12:00:00Z
LGA,23.52,17.47,68.75,0.23,100.46,7.94,33.69,10,2017-09-19T13:00:00Z
LGA,23.17,17.65,71.12,0.42,100.39,7.76,28.89,10,2017-09-19T14:00:00Z
LGA,22.56,17.9,74.94,0.49,100.36,7.47,26.91,10,2017-09-19T15:00:00Z
LGA,21.61,18.26,81.12,0.41,100.36,7.36,23.46,10,2017-09-19T16:00:00Z
LGA,20.67,18.44,87,0.22,100.35,7.82,20.66,10,2017-09-19T17:00:00Z
LGA,20.22,18.53,89.81,0.05,100.34,8.21,19.5,10,2017-09-19T18:00:00Z
LGA,20.3,18.44,89,0,100.34,8.54,19.28,10,2017-09-19T19:00:00Z
LGA,20.5,18.19,86.44,0,100.33,8.76,19,10,2017-09-19T20:00:00Z
LGA,20.52,17.88,84.69,0,100.29,8.78,17.98,10,2017-09-19T21:00:00Z
LGA,20.42,17.75,84.44,0.01,100.25,8.81,17.34,10,2017-09-19T22:00:00Z
LGA,20.41,17.76,84.56,0.02,100.23,8.66,18.24,10,2017-09-19T23:00:00Z
LGA,20.29,17.91,86.06,0.03,100.2,8.5,17.7,10,2017-09-20T00:00:00Z
LGA,20.02,18.05,88.31,0.07,100.15,8.54,15.22,10,2017-09-20T01:00:00Z
LGA,19.7,18.12,90.44,0.07,100.11,8.54,11.45,5,2017-09-20T02:00:00Z
LGA,19.5,18.11,91.56,0.04,100.1,8.49,7.72,7,2017-09-20T03:00:00Z
LGA,19.49,18.07,91.31,0.01,100.11,8.38,4.22,10,2017-09-20T04:00:00Z
LGA,19.6,17.99,90.31,0,100.15,8.28,2.06,10,2017-09-20T05:00:00Z
LGA,20.11,17.98,87.38,0,100.19,8.24,1.03,5,2017-09-20T06:00:00Z
LGA,21.29,18.03,81.5,0,100.21,8.37,2.19,10,2017-09-20T07:00:00Z
LGA,22.73,18.05,74.81,0,100.25,8.61,7.03,10,2017-09-20T08:00:00Z
LGA,24.07,18,68.75,0,100.25,8.73,9.38,10,2017-09-20T09:00:00Z
LGA,25.07,18,64.81,0,100.22,8.63,7.34,10,2017-09-20T10:00:00Z
LGA,25.6,18.05,63,0,100.22,8.49,5.71,10,2017-09-20T11:00:00Z
LGA,25.83,18.08,62.25,0,100.21,8.21,4.53,10,2017-09-20T12:00:00Z
LGA,25.9,18.09,62,0,100.21,7.78,3.28,10,2017-09-20T13:00:00Z
LGA,25.86,18.06,62.12,0,100.22,7.36,2.19,10,2017-09-20T14:00:00Z
LGA,25.65,18.05,62.75,0,100.24,6.93,0.26,10,2017-09-20T15:00:00Z
LGA,25.23,18.06,64.44,0,100.27,6.46,359.03,10,2017-09-20T16:00:00Z
LGA,24.26,18.12,68.5,0,100.31,6.08,358.31,10,2017-09-20T17:00:00Z
LGA,22.9,18.05,74.06,0,100.35,5.97,357.15,10,2017-09-20T18:00:00Z
LGA,22.24,18.05,77,0,100.39,5.74,353.44,10,2017-09-20T19:00:00Z
LGA,21.74,18.05,79.44,0,100.41,5.41,346.73,10,2017-09-20T20:00:00Z
LGA,21.29,18.06,81.69,0,100.41,5.3,341.16,10,2017-09-20T21:00:00Z
LGA,20.94,18.08,83.56,0,100.41,5.33,336.25,10,2017-09-20T22:00:00Z
LGA,20.7,18.15,85.19,0,100.42,5.37,332.35,10,2017-09-20T23:00:00Z
LGA,20.51,18.24,86.69,0,100.44,5.43,330.63,10,2017-09-21T00:00:00Z
LGA,20.34,18.36,88.19,0,100.45,5.52,330.86,10,2017-09-21T01:00:00Z
LGA,20.19,18.44,89.56,0,100.47,5.6,331.68,10,2017-09-21T02:00:00Z
LGA,20.07,18.48,90.44,0,100.49,5.69,333.05,10,2017-09-21T03:00:00Z
LGA,19.97,18.45,90.88,0,100.53,5.79,335.27,10,2017-09-21T04:00:00Z
LGA,19.85,18.35,91,0,100.57,5.82,337.74,10,2017-09-21T05:00:00Z
LGA,19.96,18.2,89.44,0,100.62,5.67,340.27,10,2017-09-21T06:00:00Z
LGA,20.65,18.05,84.88,0,100.65,5.24,342.29,10,2017-09-21T07:00:00Z
LGA,21.76,17.69,77.56,0,100.67,5.89,355.28,10,2017-09-21T08:00:00Z
LGA,22.94,17.12,69.69,0,100.69,6.48,4.84,10,2017-09-21T09:00:00Z
LGA,23.71,16.83,65.25,0,100.72,6.58,3.4,10,2017-09-21T10:00:00Z
LGA,24.33,16.63,62.06,0,100.73,6.73,1.26,10,2017-09-21T11:00:00Z
LGA,24.83,16.4,59.38,0,100.72,6.72,1.8,10,2017-09-21T12:00:00Z
LGA,25.07,16.15,57.62,0,100.68,6.55,3.83,10,2017-09-21T13:00:00Z
LGA,25.06,15.98,57.06,0,100.64,6.28,4.99,10,2017-09-21T14:00:00Z
LGA,24.75,15.91,57.88,0,100.62,5.98,4.05,10,2017-09-21T15:00:00Z
LGA,23.86,16.23,62.25,0,100.62,5.55,1.29,10,2017-09-21T16:00:00Z
LGA,22.33,16.29,68.5,0,100.64,5.73,359.77,10,2017-09-21T17:00:00Z
LGA,21.33,15.97,71.38,0,100.68,6.02,0.6,10,2017-09-21T18:00:00Z
LGA,20.9,15.87,72.75,0,100.72,6.12,2.49,10,2017-09-21T19:00:00Z
LGA,20.56,15.79,74,0,100.73,6.17,5.52,10,2017-09-21T20:00:00Z
LGA,20.25,15.7,75,0,100.73,5.99,7.5,10,2017-09-21T21:00:00Z
LGA,19.82,15.24,74.94,0,100.72,6.08,7.61,10,2017-09-21T22:00:00Z
LGA,19.35,14.51,73.69,0,100.71,6.1,4.7,10,2017-09-21T23:00:00Z
LGA,18.9,14.01,73.44,0,100.69,6.28,1.57,10,2017-09-22T00:00:00Z
LGA,18.52,13.66,73.62,0,100.65,6.48,359.52,10,2017-09-22T01:00:00Z
LGA,18,13.33,74.31,0,100.63,6.56,359.39,10,2017-09-22T02:00:00Z
LGA,17.67,13.01,74.25,0.01,100.62,6.66,357.98,10,2017-09-22T03:00:00Z
LGA,17.54,12.78,73.69,0.01,100.63,6.74,356.21,10,2017-09-22T04:00:00Z
LGA,17.28,12.58,73.88,0.01,100.66,6.73,353.93,10,2017-09-22T05:00:00Z
LGA,17.56,12.45,71.94,0,100.69,6.52,351.38,10,2017-09-22T06:00:00Z
LGA,19.1,11.96,63.19,0,100.69,7.56,358.76,10,2017-09-22T07:00:00Z
LGA,21.11,12.32,57.12,0,100.68,7.88,2.78,10,2017-09-22T08:00:00Z
LGA,23.26,13.67,54.75,0,100.66,7.8,2.53,10,2017-09-22T09:00:00Z
LGA,24.99,14.7,52.81,0,100.61,7.74,1.27,10,2017-09-22T10:00:00Z
LGA,26.2,15.41,51.5,0,100.56,7.66,0.58,10,2017-09-22T11:00:00Z
LGA,27.13,15.93,50.31,0,100.52,7.51,1.07,10,2017-09-22T12:00:00Z
LGA,27.69,16.26,49.75,0,100.47,7.47,0.9,10,2017-09-22T13:00:00Z
LGA,27.84,16.48,50,0,100.44,7.62,1.35,10,2017-09-22T14:00:00Z
LGA,27.5,16.58,51.38,0,100.42,7.65,3.34,10,2017-09-22T15:00:00Z
LGA,26.73,16.64,53.94,0,100.41,7.45,6.26,10,2017-09-22T16:00:00Z
LGA,25.38,16.61,58.25,0,100.44,7.05,8.09,10,2017-09-22T17:00:00Z
LGA,23.95,16.46,62.88,0,100.48,6.97,7.28,10,2017-09-22T18:00:00Z
LGA,23.19,16.28,65.06,0,100.51,6.89,6.38,10,2017-09-22T19:00:00Z
LGA,22.24,16.07,68.06,0,100.53,6.44,3.48,10,2017-09-22T20:00:00Z
LGA,21.4,15.7,70.06,0,100.52,6.33,1.13,10,2017-09-22T21:00:00Z
LGA,20.72,15.26,71,0,100.53,6.32,1.7,10,2017-09-22T22:00:00Z
LGA,20.12,14.87,71.94,0,100.54,6.18,0.8,10,2017-09-22T23:00:00Z
LGA,19.55,14.62,73.25,0,100.55,5.93,357.59,10,2017-09-23T00:00:00Z
LGA,19.09,14.38,74.25,0,100.56,5.96,354.96,10,2017-09-23T01:00:00Z
LGA,18.7,14.19,75.12,0,100.59,5.88,354.28,10,2017-09-23T02:00:00Z
LGA,18.36,14.01,75.75,0,100.61,5.77,353.78,10,2017-09-23T03:00:00Z
LGA,18.08,13.79,76.06,0,100.63,5.61,351.43,10,2017-09-23T04:00:00Z
LGA,17.79,13.56,76.31,0,100.66,5.34,347.93,10,2017-09-23T05:00:00Z
LGA,18.34,13.4,72.88,0,100.71,4.93,346.34,10,2017-09-23T06:00:00Z
LGA,20.55,13.57,64.31,0,100.75,5.06,356.02,10,2017-09-23T07:00:00Z
LGA,23.31,15.11,60.12,0,100.79,5.66,7.37,10,2017-09-23T08:00:00Z
LGA,25.75,16.73,57.56,0,100.8,5.41,8.81,10,2017-09-23T09:00:00Z
LGA,27.44,17.16,53.56,0,100.79,4.9,4.12,10,2017-09-23T10:00:00Z
LGA,28.66,17.08,49.62,0,100.76,4.5,357.91,10,2017-09-23T11:00:00Z
LGA,29.58,16.74,46.12,0,100.72,4.39,354.59,10,2017-09-23T12:00:00Z
LGA,30.17,16.19,43.19,0,100.68,4.54,354.77,10,2017-09-23T13:00:00Z
LGA,30.35,15.36,40.62,0,100.64,4.92,356.54,10,2017-09-23T14:00:00Z
LGA,29.97,14.51,39.38,0,100.64,5.34,358.99,10,2017-09-23T15:00:00Z
LGA,28.87,14.73,42.44,0,100.66,5.12,1.14,10,2017-09-23T16:00:00Z
LGA,25.77,15.19,52.19,0,100.7,5,1.34,10,2017-09-23T17:00:00Z
LGA,22.87,13.8,56.62,0,100.74,5.5,1.96,10,2017-09-23T18:00:00Z
LGA,21.88,13.6,59.25,0,100.78,5.51,3.41,10,2017-09-23T19:00:00Z
LGA,21.05,13.78,63.06,0,100.82,5.27,4.85,10,2017-09-23T20:00:00Z
LGA,20.35,14.03,67,0,100.83,5.03,7.32,10,2017-09-23T21:00:00Z
LGA,19.71,14.44,71.62,0,100.83,4.89,10.3,10,2017-09-23T22:00:00Z
LGA,19.14,14.89,76.5,0,100.82,4.86,11.04,10,2017-09-23T23:00:00Z
LGA,18.68,15.26,80.69,0,100.83,4.96,8.33,10,2017-09-24T00:00:00Z
LGA,18.44,15.62,83.88,0,100.83,5.03,3.74,10,2017-09-24T01:00:00Z
LGA,18.23,15.99,86.88,0,100.82,5.08,358.85,10,2017-09-24T02:00:00Z
LGA,18.23,16.32,88.69,0,100.83,5.17,354.63,10,2017-09-24T03:00:00Z
LGA,18.21,16.65,90.5,0,100.85,4.89,351.18,10,2017-09-24T04:00:00Z
LGA,18.01,16.93,93.31,0,100.87,4.77,349.04,10,2017-09-24T05:00:00Z
LGA,18.93,17.21,89.62,0,100.89,4.27,349.57,10,2017-09-24T06:00:00Z
LGA,21.46,17.67,78.88,0,100.91,3.06,351.33,10,2017-09-24T07:00:00Z
LGA,25.04,18.53,67.12,0,100.92,3.66,13.83,10,2017-09-24T08:00:00Z
LGA,28.23,18.32,54.88,0,100.92,4.01,28.51,10,2017-09-24T09:00:00Z
LGA,30.14,17.75,47.44,0,100.9,3.49,29.38,10,2017-09-24T10:00:00Z
LGA,31.44,17.57,43.5,0,100.87,2.89,31.63,10,2017-09-24T11:00:00Z
LGA,32.28,17.39,41.06,0,100.82,2.32,36.91,10,2017-09-24T12:00:00Z
LGA,32.78,17.19,39.44,0,100.77,1.91,43.51,10,2017-09-24T13:00:00Z
LGA,32.89,17.12,39,0,100.72,1.63,52.03,10,2017-09-24T14:00:00Z
LGA,32.42,17.16,40.12,0,100.68,1.36,63.73,10,2017-09-24T15:00:00Z
LGA,31.53,17.65,43.56,0,100.67,1.04,85.27,10,2017-09-24T16:00:00Z
LGA,28.57,18.78,55.44,0,100.69,1.77,150.38,10,2017-09-24T17:00:00Z
LGA,25.78,18.19,62.88,0,100.72,3.13,176.42,10,2017-09-24T18:00:00Z
LGA,24.3,18.12,68.38,0,100.77,3.39,198.1,10,2017-09-24T19:00:00Z
LGA,23.1,18.28,74.19,0,100.82,3.38,220.03,10,2017-09-24T20:00:00Z
LGA,22.19,18.48,79.38,0,100.86,3.23,241.7,10,2017-09-24T21:00:00Z
LGA,21.67,18.55,82.25,0,100.85,2.85,265.29,10,2017-09-24T22:00:00Z
LGA,21.55,18.53,82.75,0,100.82,2.51,296.49,10,2017-09-24T23:00:00Z
LGA,21.47,18.57,83.5,0,100.8,2.6,332.59,10,2017-09-25T00:00:00Z
LGA,21.12,18.66,85.75,0,100.75,3.1,357.55,10,2017-09-25T01:00:00Z
LGA,20.94,18.8,87.5,0,100.74,3.52,10.89,10,2017-09-25T02:00:00Z
LGA,20.55,19,90.69,0,100.75,3.55,20.47,10,2017-09-25T03:00:00Z
LGA,20.01,19.15,94.62,0,100.79,3.36,28.89,10,2017-09-25T04:00:00Z
LGA,19.48,19.26,98.56,0.01,100.83,3.07,35.88,10,2017-09-25T05:00:00Z
LGA,20.3,19.49,95,0,100.88,2.41,44.21,10,2017-09-25T06:00:00Z
LGA,22.54,19.69,83.81,0,100.91,1.24,70.42,10,2017-09-25T07:00:00Z
LGA,25.39,19.72,70.75,0,100.94,1.39,101.31,10,2017-09-25T08:00:00Z
LGA,27.7,19.51,60.94,0,100.95,1.7,109.02,10,2017-09-25T09:00:00Z
LGA,29.38,19.17,54.19,0,100.93,2.07,103.72,10,2017-09-25T10:00:00Z
LGA,30.64,18.94,49.62,0,100.88,2.49,97.04,10,2017-09-25T11:00:00Z
LGA,31.32,18.81,47.38,0,100.81,2.78,94.99,10,2017-09-25T12:00:00Z
LGA,31.71,18.66,45.94,0,100.75,3.01,95.37,10,2017-09-25T13:00:00Z
LGA,31.5,18.44,45.81,0,100.7,3.26,98.54,10,2017-09-25T14:00:00Z
LGA,30.74,18.26,47.25,0,100.67,3.62,104.13,10,2017-09-25T15:00:00Z
LGA,29.18,18.22,51.62,0,100.68,4.15,115.55,10,2017-09-25T16:00:00Z
LGA,26.45,18.17,60.38,0,100.72,4.7,132.17,10,2017-09-25T17:00:00Z
LGA,23.85,17.85,69,0,100.76,4.62,141.31,10,2017-09-25T18:00:00Z
LGA,22.33,17.76,75.25,0,100.82,3.58,143.88,10,2017-09-25T19:00:00Z
LGA,21.16,17.81,81.06,0,100.85,2.73,143.85,10,2017-09-25T20:00:00Z
LGA,20.26,17.86,86,0,100.85,2.18,140.38,10,2017-09-25T21:00:00Z
LGA,19.63,17.91,89.69,0,100.83,1.94,135.33,10,2017-09-25T22:00:00Z
LGA,19.24,17.98,92.31,0,100.82,1.76,129.06,10,2017-09-25T23:00:00Z
LGA,18.99,17.97,93.62,0,100.82,1.53,117.74,10,2017-09-26T00:00:00Z
LGA,18.89,17.9,93.88,0,100.8,1.17,93.05,10,2017-09-26T01:00:00Z
LGA,18.83,17.82,93.69,0,100.79,1.11,41.3,10,2017-09-26T02:00:00Z
LGA,18.44,17.72,95.38,0,100.79,1.89,9.5,10,2017-09-26T03:00:00Z
LGA,18,17.6,97.38,0,100.8,2.61,5.15,10,2017-09-26T04:00:00Z
LGA,17.76,17.48,98.12,0,100.8,2.92,9.39,10,2017-09-26T05:00:00Z
LGA,18.76,17.57,92.69,0,100.82,2.77,19.46,10,2017-09-26T06:00:00Z
LGA,21.06,17.38,79.44,0,100.84,1.75,39.22,10,2017-09-26T07:00:00Z
LGA,23.61,17.26,67.56,0,100.84,1.78,57.7,10,2017-09-26T08:00:00Z
LGA,25.58,17.49,60.88,0,100.84,2.14,71.9,10,2017-09-26T09:00:00Z
LGA,27.36,17.76,55.75,0,100.8,2.55,81.72,10,2017-09-26T10:00:00Z
LGA,28.65,17.9,52.12,0,100.75,2.91,89.23,10,2017-09-26T11:00:00Z
LGA,29.41,17.92,50,0,100.69,3.1,97.23,10,2017-09-26T12:00:00Z
LGA,29.7,17.87,49,0,100.62,3.19,104.17,10,2017-09-26T13:00:00Z
LGA,29.53,17.84,49.38,0,100.57,3.23,108.92,10,2017-09-26T14:00:00Z
LGA,28.81,17.77,51.25,0,100.55,3.33,113.07,10,2017-09-26T15:00:00Z
LGA,27.4,17.81,55.81,0,100.54,3.7,120.2,10,2017-09-26T16:00:00Z
LGA,25.11,18.08,64.88,0,100.56,4.15,131.41,10,2017-09-26T17:00:00Z
LGA,23.14,17.93,72.44,0,100.59,4.21,137.63,10,2017-09-26T18:00:00Z
LGA,21.92,17.9,77.81,0,100.61,3.75,138.3,10,2017-09-26T19:00:00Z
LGA,20.79,18,83.94,0,100.62,3.73,139.16,10,2017-09-26T20:00:00Z
LGA,20.01,18.14,88.88,0,100.62,3.48,142.02,10,2017-09-26T21:00:00Z
LGA,19.51,18.32,92.69,0,100.59,2.71,140.03,10,2017-09-26T22:00:00Z
LGA,19.56,18.42,93.06,0,100.55,1.55,119.67,10,2017-09-26T23:00:00Z
LGA,19.66,18.36,92.06,0,100.51,1.53,49.14,10,2017-09-27T00:00:00Z
LGA,19.31,18.22,93.19,0,100.48,2.91,29.8,10,2017-09-27T01:00:00Z
LGA,19.26,18.03,92.44,0,100.44,3.86,34.2,10,2017-09-27T02:00:00Z
LGA,19.26,17.9,91.75,0,100.41,4.07,44.14,10,2017-09-27T03:00:00Z
LGA,18.96,17.87,93.25,0,100.41,4.07,52.25,10,2017-09-27T04:00:00Z
LGA,18.79,17.94,94.69,0,100.42,3.92,60.62,10,2017-09-27T05:00:00Z
LGA,19.47,18.15,92,0,100.45,3.35,66.91,10,2017-09-27T06:00:00Z
LGA,21.49,18.71,84.06,0,100.45,2.22,72.2,10,2017-09-27T07:00:00Z
LGA,24.62,19.5,73.12,0,100.44,2.38,96.8,10,2017-09-27T08:00:00Z
LGA,27,19.47,63.38,0,100.4,2.37,102.39,10,2017-09-27T09:00:00Z
LGA,28.62,19.41,57.44,0,100.36,2.62,108.22,10,2017-09-27T10:00:00Z
LGA,29.64,19.4,54.06,0,100.28,2.92,113.68,10,2017-09-27T11:00:00Z
LGA,30.29,19.39,52.06,0,100.2,3,114.43,10,2017-09-27T12:00:00Z
LGA,30.61,19.4,51.25,0,100.11,2.83,109.48,10,2017-09-27T13:00:00Z
LGA,30.69,19.44,51.12,0,100.03,2.67,103.18,10,2017-09-27T14:00:00Z
LGA,30.37,19.53,52.31,0,99.99,2.74,102.17,10,2017-09-27T15:00:00Z
LGA,29.33,19.73,56.25,0,99.97,2.99,105.12,10,2017-09-27T16:00:00Z
LGA,26.82,20.26,67.19,0,99.97,3.72,112.96,10,2017-09-27T17:00:00Z
LGA,24.66,19.91,74.81,0,100,4.86,119.24,10,2017-09-27T18:00:00Z
LGA,24.17,19.97,77.31,0,100.03,4.66,118.63,10,2017-09-27T19:00:00Z
LGA,23.29,20.08,82.06,0,100.01,4.11,112.81,10,2017-09-27T20:00:00Z
LGA,22.33,20.15,87.38,0,99.94,3.64,105.44,10,2017-09-27T21:00:00Z
LGA,21.58,20.17,91.56,0,99.86,3.11,92.59,10,2017-09-27T22:00:00Z
LGA,21.33,20.08,92.44,0,99.82,2.62,57.31,10,2017-09-27T23:00:00Z
LGA,20.82,19.91,94.38,0,99.8,3.8,14.89,10,2017-09-28T00:00:00Z
LGA,21.25,19.58,90,0,99.77,5.08,3.09,10,2017-09-28T01:00:00Z
LGA,21.3,19.14,87.44,0,99.75,4.98,359.1,10,2017-09-28T02:00:00Z
LGA,21.15,18.59,85.44,0,99.75,5.4,353.28,10,2017-09-28T03:00:00Z
LGA,20.85,17.51,81.44,0,99.78,6.25,354.05,10,2017-09-28T04:00:00Z
LGA,20.19,15.75,76.06,0,99.83,7.25,350.88,10,2017-09-28T05:00:00Z
LGA,19.41,13.83,70.19,0,99.88,7.85,346.53,10,2017-09-28T06:00:00Z
LGA,19.8,12.44,62.5,0,99.92,8.52,344.52,10,2017-09-28T07:00:00Z
LGA,20.97,10.96,52.75,0,99.91,8.9,344.57,10,2017-09-28T08:00:00Z
LGA,22.29,10,45.56,0,99.9,8.88,342.86,10,2017-09-28T09:00:00Z
LGA,23.5,9.57,41.19,0,99.88,8.77,340.85,10,2017-09-28T10:00:00Z
LGA,24.41,9.33,38.38,0,99.85,8.65,339.27,0.25,2017-09-28T11:00:00Z
LGA,25.02,9.16,36.62,0,99.84,8.66,337.85,0.5,2017-09-28T12:00:00Z
LGA,25.23,9.07,35.94,0,99.82,8.62,337.92,4,2017-09-28T13:00:00Z
LGA,24.98,9.05,36.44,0,99.83,8.61,338.49,10,2017-09-28T14:00:00Z
LGA,24.28,9.01,37.88,0,99.87,8.56,339.99,10,2017-09-28T15:00:00Z
LGA,23,8.74,40.12,0,99.95,8.44,340.59,10,2017-09-28T16:00:00Z
LGA,21.06,8.35,43.94,0,100.08,8.09,339.76,10,2017-09-28T17:00:00Z
LGA,19.2,8.24,49,0,100.2,7.61,338.81,10,2017-09-28T18:00:00Z
LGA,17.93,8.19,52.88,0,100.31,7.11,336.5,10,2017-09-28T19:00:00Z
LGA,16.86,8.04,56,0,100.41,6.97,334.87,10,2017-09-28T20:00:00Z
LGA,15.8,7.89,59.38,0,100.48,6.66,334.73,10,2017-09-28T21:00:00Z
LGA,14.87,7.8,62.69,0,100.52,6.4,336.03,10,2017-09-28T22:00:00Z
LGA,14.07,7.78,65.94,0,100.55,5.95,338.18,10,2017-09-28T23:00:00Z
LGA,13.27,7.76,69.44,0,100.6,5.4,338.6,10,2017-09-29T00:00:00Z
LGA,12.53,7.81,73.12,0,100.64,5,336.72,10,2017-09-29T01:00:00Z
LGA,11.9,7.87,76.5,0,100.67,4.78,338.04,10,2017-09-29T02:00:00Z
LGA,11.15,7.98,81,0,100.71,4.59,339.81,10,2017-09-29T03:00:00Z
LGA,10.56,8.08,84.69,0,100.74,4.52,341.66,10,2017-09-29T04:00:00Z
LGA,10.1,8.14,87.69,0,100.79,4.49,340.81,10,2017-09-29T05:00:00Z
LGA,10.82,8.21,83.94,0,100.83,3.97,338.99,10,2017-09-29T06:00:00Z
LGA,13.45,6.65,63.44,0,100.87,3.13,1.15,10,2017-09-29T07:00:00Z
LGA,15.42,5.2,50.5,0,100.87,2.57,355.99,10,2017-09-29T08:00:00Z
LGA,17.05,4.94,44.69,0,100.85,2.15,328.39,10,2017-09-29T09:00:00Z
LGA,18.41,5.17,41.62,0,100.81,2.23,302.58,10,2017-09-29T10:00:00Z
LGA,19.51,5.59,40.06,0,100.78,2.47,286.19,10,2017-09-29T11:00:00Z
LGA,20.33,5.94,39,0,100.71,2.7,276.49,10,2017-09-29T12:00:00Z
LGA,20.86,6.21,38.5,0,100.66,2.94,271.68,10,2017-09-29T13:00:00Z
LGA,21,6.46,38.81,0,100.62,3.04,271.91,10,2017-09-29T14:00:00Z
LGA,20.74,6.75,40.19,0,100.62,3.11,271.87,10,2017-09-29T15:00:00Z
LGA,20.04,7.15,43.12,0,100.64,3.01,273.58,10,2017-09-29T16:00:00Z
LGA,17.78,8.49,54.44,0,100.67,2.61,269.14,10,2017-09-29T17:00:00Z
LGA,16.42,8.26,58.38,0,100.72,2.36,259.51,10,2017-09-29T18:00:00Z
LGA,15.92,8.49,61.25,0,100.76,2.39,251.74,10,2017-09-29T19:00:00Z
LGA,15.28,8.71,64.81,0,100.79,2.58,252.39,10,2017-09-29T20:00:00Z
LGA,14.66,8.91,68.38,0,100.79,2.81,260.07,10,2017-09-29T21:00:00Z
LGA,14.61,9.22,70,0,100.78,2.6,267.42,10,2017-09-29T22:00:00Z
LGA,14.96,9.37,69.12,0.02,100.76,1.82,260.86,10,2017-09-29T23:00:00Z
LGA,14.87,9.28,69.19,0.03,100.74,1.56,225.81,10,2017-09-30T00:00:00Z
LGA,14.32,9.31,71.75,0.04,100.71,2.3,212.5,10,2017-09-30T01:00:00Z
LGA,13.58,9.57,76.56,0.04,100.68,2.85,217.65,10,2017-09-30T02:00:00Z
LGA,12.93,9.9,81.69,0.04,100.68,3.04,228.44,10,2017-09-30T03:00:00Z
LGA,12.31,10.02,85.81,0.05,100.71,3.15,255.34,10,2017-09-30T04:00:00Z
LGA,11.86,9.99,88.31,0.04,100.76,3.44,285.68,10,2017-09-30T05:00:00Z
LGA,11.85,10.27,90.06,0.05,100.81,3.72,310.41,10,2017-09-30T06:00:00Z
LGA,13.47,10.66,83.06,0.02,100.86,3.83,329.46,10,2017-09-30T07:00:00Z
LGA,15.33,10.58,73.25,0.07,100.92,4.24,344.74,10,2017-09-30T08:00:00Z
LGA,16.65,10.3,66.06,0.09,100.98,4.7,354.85,10,2017-09-30T09:00:00Z
LGA,17.43,9.85,60.94,0.09,101.04,5.02,3.3,10,2017-09-30T10:00:00Z
LGA,17.43,9.64,60.12,0.13,101.09,5.52,6.01,10,2017-09-30T11:00:00Z
LGA,16.96,9.93,63.19,0.18,101.14,6.41,5.67,10,2017-09-30T12:00:00Z
LGA,16.49,10.37,67,0.23,101.19,7.35,3.35,10,2017-09-30T13:00:00Z
LGA,15.88,10.42,70,0.29,101.24,8.18,2.24,10,2017-09-30T14:00:00Z
LGA,15.11,10.07,71.94,0.29,101.32,8.68,4.54,10,2017-09-30T15:00:00Z
LGA,14.36,9.55,72.94,0.19,101.43,8.43,7.72,10,2017-09-30T16:00:00Z
LGA,13.4,9.2,75.88,0.11,101.54,7.56,9.46,10,2017-09-30T17:00:00Z
LGA,12.4,9.07,80.25,0.05,101.62,6.75,9.66,10,2017-09-30T18:00:00Z
LGA,11.73,8.79,82.25,0.02,101.69,6.28,9.88,10,2017-09-30T19:00:00Z
LGA,11.05,8.68,85.38,0.01,101.74,5.62,8.56,10,2017-09-30T20:00:00Z
LGA,10.44,8.66,88.75,0.01,101.77,5.28,10.06,9,2017-09-30T21:00:00Z
LGA,9.93,8.62,91.56,0.01,101.79,4.99,11.19,10,2017-09-30T22:00:00Z
LGA,9.4,8.5,94,0.01,101.8,4.84,10.22,10,2017-09-30T23:00:00Z
LGA,9.01,8.42,96,0,101.81,4.77,10,10,2017-10-01T00:00:00Z
LGA,8.7,8.29,97.12,0,101.82,4.52,9.04,10,2017-10-01T01:00:00Z
LGA,8.5,8.09,97.19,0.01,101.83,4.26,6.63,10,2017-10-01T02:00:00Z
LGA,8.4,7.87,96.31,0.01,101.85,4.21,7.47,10,2017-10-01T03:00:00Z
LGA,7.83,7.68,98.88,0.01,101.89,4.2,4.16,10,2017-10-01T04:00:00Z
LGA,7.66,7.52,99,0,101.91,4.28,1.78,10,2017-10-01T05:00:00Z
LGA,8.12,7.49,95.69,0,101.93,4.01,2.57,10,2017-10-01T06:00:00Z
LGA,9.94,7.52,84.94,0.01,101.96,3.59,6.49,10,2017-10-01T07:00:00Z
LGA,12.72,6.51,66,0,101.98,3.64,15.71,10,2017-10-01T08:00:00Z
LGA,15.15,5.29,51.81,0,101.98,3.11,8.68,10,2017-10-01T09:00:00Z
LGA,16.9,4.5,43.81,0,101.95,2.64,353.72,10,2017-10-01T10:00:00Z
LGA,18.3,3.84,38.31,0,101.89,2.4,341.04,10,2017-10-01T11:00:00Z
